cycle_key,mode,run_id,success,steps_to_fix,steps_taken,submit_path
team36_prob12,explain,230,1,1,1,412
team36_prob12,explain,231,1,1,1,412
team36_prob12,explain,232,1,1,1,412
team36_prob12,explain,233,1,1,1,412
team36_prob12,explain,234,1,1,1,412
team36_prob12,explain,235,1,1,1,412
team36_prob12,explain,236,1,1,1,412
team36_prob12,explain,237,1,1,1,412
team36_prob12,explain,238,1,1,1,412
team36_prob12,explain,239,1,1,1,412
team36_prob12,explain,240,1,1,1,412
team36_prob12,explain,241,1,1,1,412
team36_prob12,explain,242,1,1,1,412
team36_prob12,explain,243,1,1,1,412
team36_prob12,explain,244,1,1,1,412
team36_prob12,explain,245,1,1,1,412
team36_prob12,explain,246,1,1,1,412
team36_prob12,explain,247,1,1,1,412
team36_prob12,explain,248,1,1,1,412
team36_prob12,explain,249,1,1,1,412
team36_prob12,explain,250,1,1,1,412
team36_prob12,explain,251,1,1,1,412
team36_prob12,explain,252,1,1,1,412
team36_prob12,explain,253,1,1,1,412
team36_prob12,explain,254,1,1,1,412
team36_prob12,explain,255,1,1,1,412
team36_prob12,explain,256,1,1,1,412
team36_prob12,explain,257,1,1,1,412
team36_prob12,explain,258,1,1,1,412
team36_prob12,explain,259,1,1,1,412
team36_prob12,explain,260,1,1,1,412
team36_prob12,explain,261,1,1,1,412
team36_prob12,explain,262,1,1,1,412
team36_prob12,explain,263,1,1,1,412
team36_prob12,explain,264,1,1,1,412
team36_prob12,explain,265,1,1,1,412
team36_prob12,explain,266,1,1,1,412
team36_prob12,explain,267,1,1,1,412
team36_prob12,explain,268,1,1,1,412
team36_prob12,explain,269,1,1,1,412
team36_prob12,explain,270,1,1,1,412
team36_prob12,explain,271,1,1,1,412
team36_prob12,explain,272,1,1,1,412
team36_prob12,explain,273,1,1,1,412
team36_prob12,explain,274,1,1,1,412
team36_prob12,explain,275,1,1,1,412
team36_prob12,explain,276,1,1,1,412
team36_prob12,explain,277,1,1,1,412
team36_prob12,explain,278,1,1,1,412
team36_prob12,explain,279,1,1,1,412
team36_prob12,explain,280,1,1,1,412
team36_prob12,explain,281,1,1,1,412
team36_prob12,explain,282,1,1,1,412
team36_prob12,explain,283,1,1,1,412
team36_prob12,explain,284,1,1,1,412
team36_prob12,explain,285,1,1,1,412
team36_prob12,explain,286,1,1,1,412
team36_prob12,explain,287,1,1,1,412
team36_prob12,explain,288,1,1,1,412
team36_prob12,explain,289,1,1,1,412
team36_prob12,explain,290,1,1,1,412
team36_prob12,explain,291,1,1,1,412
team36_prob12,explain,292,1,1,1,412
team36_prob12,explain,293,1,1,1,412
team36_prob12,explain,294,1,1,1,412
team36_prob12,explain,295,1,1,1,412
team36_prob12,explain,296,1,1,1,412
team36_prob12,explain,297,1,1,1,412
team36_prob12,explain,298,1,1,1,412
team36_prob12,explain,299,1,1,1,412
team36_prob12,explain,300,1,1,1,412
team36_prob12,both,1,1,1,1,412
team36_prob12,both,2,1,1,1,412
team36_prob12,both,3,1,1,1,412
team36_prob12,both,4,1,1,1,412
team36_prob12,both,5,1,1,1,412
team36_prob12,both,6,1,1,1,412
team36_prob12,both,7,1,1,1,412
team36_prob12,both,8,1,1,1,412
team36_prob12,both,9,1,1,1,412
team36_prob12,both,10,1,1,1,412
team36_prob12,both,11,1,1,1,412
team36_prob12,both,12,1,1,1,412
team36_prob12,both,13,1,1,1,412
team36_prob12,both,14,1,1,1,412
team36_prob12,both,15,1,1,1,412
team36_prob12,both,16,1,1,1,412
team36_prob12,both,17,1,1,1,412
team36_prob12,both,18,1,1,1,412
team36_prob12,both,19,1,1,1,412
team36_prob12,both,20,1,1,1,412
team36_prob12,both,21,1,1,1,412
team36_prob12,both,22,1,1,1,412
team36_prob12,both,23,1,1,1,412
team36_prob12,both,24,1,1,1,412
team36_prob12,both,25,1,1,1,412
team36_prob12,both,26,1,1,1,412
team36_prob12,both,27,1,1,1,412
team36_prob12,both,28,1,1,1,412
team36_prob12,both,29,1,1,1,412
team36_prob12,both,30,1,1,1,412
team36_prob12,both,31,1,1,1,412
team36_prob12,both,32,1,1,1,412
team36_prob12,both,33,1,1,1,412
team36_prob12,both,34,1,1,1,412
team36_prob12,both,35,1,1,1,412
team36_prob12,both,36,1,1,1,412
team36_prob12,both,37,1,1,1,412
team36_prob12,both,38,1,1,1,412
team36_prob12,both,39,1,1,1,412
team36_prob12,both,40,1,1,1,412
team36_prob12,both,41,1,1,1,412
team36_prob12,both,42,1,1,1,412
team36_prob12,both,43,1,1,1,412
team36_prob12,both,44,1,1,1,412
team36_prob12,both,45,1,1,1,412
team36_prob12,both,46,1,1,1,412
team36_prob12,both,47,1,1,1,412
team36_prob12,both,48,1,1,1,412
team36_prob12,both,49,1,1,1,412
team36_prob12,both,50,1,1,1,412
team36_prob12,both,51,1,1,1,412
team36_prob12,both,52,1,1,1,412
team36_prob12,both,53,1,1,1,412
team36_prob12,both,54,1,1,1,412
team36_prob12,both,55,1,1,1,412
team36_prob12,both,56,1,1,1,412
team36_prob12,both,57,1,1,1,412
team36_prob12,both,58,1,1,1,412
team36_prob12,both,59,1,1,1,412
team36_prob12,both,60,1,1,1,412
team36_prob12,both,61,1,1,1,412
team36_prob12,both,62,1,1,1,412
team36_prob12,both,63,1,1,1,412
team36_prob12,both,64,1,1,1,412
team36_prob12,both,65,1,1,1,412
team36_prob12,both,66,1,1,1,412
team36_prob12,both,67,1,1,1,412
team36_prob12,both,68,1,1,1,412
team36_prob12,both,69,1,1,1,412
team36_prob12,both,70,1,1,1,412
team36_prob12,both,71,1,1,1,412
team36_prob12,both,72,1,1,1,412
team36_prob12,both,73,1,1,1,412
team36_prob12,both,74,1,1,1,412
team36_prob12,both,75,1,1,1,412
team36_prob12,both,76,1,1,1,412
team36_prob12,both,77,1,1,1,412
team36_prob12,both,78,1,1,1,412
team36_prob12,both,79,1,1,1,412
team36_prob12,both,80,1,1,1,412
team36_prob12,both,81,1,1,1,412
team36_prob12,both,82,1,1,1,412
team36_prob12,both,83,1,1,1,412
team36_prob12,both,84,1,1,1,412
team36_prob12,both,85,1,1,1,412
team36_prob12,both,86,1,1,1,412
team36_prob12,both,87,1,1,1,412
team36_prob12,both,88,1,1,1,412
team36_prob12,both,89,1,1,1,412
team36_prob12,both,90,1,1,1,412
team36_prob12,both,91,1,1,1,412
team36_prob12,both,92,1,1,1,412
team36_prob12,both,93,1,1,1,412
team36_prob12,both,94,1,1,1,412
team36_prob12,both,95,1,1,1,412
team36_prob12,both,96,1,1,1,412
team36_prob12,both,97,1,1,1,412
team36_prob12,both,98,1,1,1,412
team36_prob12,both,99,1,1,1,412
team36_prob12,both,100,1,1,1,412
team36_prob12,both,101,1,1,1,412
team36_prob12,both,102,1,1,1,412
team36_prob12,both,103,1,1,1,412
team36_prob12,both,104,1,1,1,412
team36_prob12,both,105,1,1,1,412
team36_prob12,both,106,1,1,1,412
team36_prob12,both,107,1,1,1,412
team36_prob12,both,108,1,1,1,412
team36_prob12,both,109,1,1,1,412
team36_prob12,both,110,1,1,1,412
team36_prob12,both,111,1,1,1,412
team36_prob12,both,112,1,1,1,412
team36_prob12,both,113,1,1,1,412
team36_prob12,both,114,1,1,1,412
team36_prob12,both,115,1,1,1,412
team36_prob12,both,116,1,1,1,412
team36_prob12,both,117,1,1,1,412
team36_prob12,both,118,1,1,1,412
team36_prob12,both,119,1,1,1,412
team36_prob12,both,120,1,1,1,412
team36_prob12,both,121,1,1,1,412
team36_prob12,both,122,1,1,1,412
team36_prob12,both,123,1,1,1,412
team36_prob12,both,124,1,1,1,412
team36_prob12,both,125,1,1,1,412
team36_prob12,both,126,1,1,1,412
team36_prob12,both,127,1,1,1,412
team36_prob12,both,128,1,1,1,412
team36_prob12,both,129,1,1,1,412
team36_prob12,both,130,1,1,1,412
team36_prob12,both,131,1,1,1,412
team36_prob12,both,132,1,1,1,412
team36_prob12,both,133,1,1,1,412
team36_prob12,both,134,1,1,1,412
team36_prob12,both,135,1,1,1,412
team36_prob12,both,136,1,1,1,412
team36_prob12,both,137,1,1,1,412
team36_prob12,both,138,1,1,1,412
team36_prob12,both,139,1,1,1,412
team36_prob12,both,140,1,1,1,412
team36_prob12,both,141,1,1,1,412
team36_prob12,both,142,1,1,1,412
team36_prob12,both,143,1,1,1,412
team36_prob12,both,144,1,1,1,412
team36_prob12,both,145,1,1,1,412
team36_prob12,both,146,1,1,1,412
team36_prob12,both,147,1,1,1,412
team36_prob12,both,148,1,1,1,412
team36_prob12,both,149,1,1,1,412
team36_prob12,both,150,1,1,1,412
team36_prob12,both,151,1,1,1,412
team36_prob12,both,152,1,1,1,412
team36_prob12,both,153,1,1,1,412
team36_prob12,both,154,1,1,1,412
team36_prob12,both,155,1,1,1,412
team36_prob12,both,156,1,1,1,412
team36_prob12,both,157,1,1,1,412
team36_prob12,both,158,1,1,1,412
team36_prob12,both,159,1,1,1,412
team36_prob12,both,160,1,1,1,412
team36_prob12,both,161,1,1,1,412
team36_prob12,both,162,1,1,1,412
team36_prob12,both,163,1,1,1,412
team36_prob12,both,164,1,1,1,412
team36_prob12,both,165,1,1,1,412
team36_prob12,both,166,1,1,1,412
team36_prob12,both,167,1,1,1,412
team36_prob12,both,168,1,1,1,412
team36_prob12,both,169,1,1,1,412
team36_prob12,both,170,1,1,1,412
team36_prob12,both,171,1,1,1,412
team36_prob12,both,172,1,1,1,412
team36_prob12,both,173,1,1,1,412
team36_prob12,both,174,1,1,1,412
team36_prob12,both,175,1,1,1,412
team36_prob12,both,176,1,1,1,412
team36_prob12,both,177,1,1,1,412
team36_prob12,both,178,1,1,1,412
team36_prob12,both,179,1,1,1,412
team36_prob12,both,180,1,1,1,412
team36_prob12,both,181,1,1,1,412
team36_prob12,both,182,1,1,1,412
team36_prob12,both,183,1,1,1,412
team36_prob12,both,184,1,1,1,412
team36_prob12,both,185,1,1,1,412
team36_prob12,both,186,1,1,1,412
team36_prob12,both,187,1,1,1,412
team36_prob12,both,188,1,1,1,412
team36_prob12,both,189,1,1,1,412
team36_prob12,both,190,1,1,1,412
team36_prob12,both,191,1,1,1,412
team36_prob12,both,192,1,1,1,412
team36_prob12,both,193,1,1,1,412
team36_prob12,both,194,1,1,1,412
team36_prob12,both,195,1,1,1,412
team36_prob12,both,196,1,1,1,412
team36_prob12,both,197,1,1,1,412
team36_prob12,both,198,1,1,1,412
team36_prob12,both,199,1,1,1,412
team36_prob12,both,200,1,1,1,412
team36_prob12,both,201,1,1,1,412
team36_prob12,both,202,1,1,1,412
team36_prob12,both,203,1,1,1,412
team36_prob12,both,204,1,1,1,412
team36_prob12,both,205,1,1,1,412
team36_prob12,both,206,1,1,1,412
team36_prob12,both,207,1,1,1,412
team36_prob12,both,208,1,1,1,412
team36_prob12,both,209,1,1,1,412
team36_prob12,both,210,1,1,1,412
team36_prob12,both,211,1,1,1,412
team36_prob12,both,212,1,1,1,412
team36_prob12,both,213,1,1,1,412
team36_prob12,both,214,1,1,1,412
team36_prob12,both,215,1,1,1,412
team36_prob12,both,216,1,1,1,412
team36_prob12,both,217,1,1,1,412
team36_prob12,both,218,1,1,1,412
team36_prob12,both,219,1,1,1,412
team36_prob12,both,220,1,1,1,412
team36_prob12,both,221,1,1,1,412
team36_prob12,both,222,1,1,1,412
team36_prob12,both,223,1,1,1,412
team36_prob12,both,224,1,1,1,412
team36_prob12,both,225,1,1,1,412
team36_prob12,both,226,1,1,1,412
team36_prob12,both,227,1,1,1,412
team36_prob12,both,228,1,1,1,412
team36_prob12,both,229,1,1,1,412
team36_prob12,both,230,1,1,1,412
team36_prob12,both,231,1,1,1,412
team36_prob12,both,232,1,1,1,412
team36_prob12,both,233,1,1,1,412
team36_prob12,both,234,1,1,1,412
team36_prob12,both,235,1,1,1,412
team36_prob12,both,236,1,1,1,412
team36_prob12,both,237,1,1,1,412
team36_prob12,both,238,1,1,1,412
team36_prob12,both,239,1,1,1,412
team36_prob12,both,240,1,1,1,412
team36_prob12,both,241,1,1,1,412
team36_prob12,both,242,1,1,1,412
team36_prob12,both,243,1,1,1,412
team36_prob12,both,244,1,1,1,412
team36_prob12,both,245,1,1,1,412
team36_prob12,both,246,1,1,1,412
team36_prob12,both,247,1,1,1,412
team36_prob12,both,248,1,1,1,412
team36_prob12,both,249,1,1,1,412
team36_prob12,both,250,1,1,1,412
team36_prob12,both,251,1,1,1,412
team36_prob12,both,252,1,1,1,412
team36_prob12,both,253,1,1,1,412
team36_prob12,both,254,1,1,1,412
team36_prob12,both,255,1,1,1,412
team36_prob12,both,256,1,1,1,412
team36_prob12,both,257,1,1,1,412
team36_prob12,both,258,1,1,1,412
team36_prob12,both,259,1,1,1,412
team36_prob12,both,260,1,1,1,412
team36_prob12,both,261,1,1,1,412
team36_prob12,both,262,1,1,1,412
team36_prob12,both,263,1,1,1,412
team36_prob12,both,264,1,1,1,412
team36_prob12,both,265,1,1,1,412
team36_prob12,both,266,1,1,1,412
team36_prob12,both,267,1,1,1,412
team36_prob12,both,268,1,1,1,412
team36_prob12,both,269,1,1,1,412
team36_prob12,both,270,1,1,1,412
team36_prob12,both,271,1,1,1,412
team36_prob12,both,272,1,1,1,412
team36_prob12,both,273,1,1,1,412
team36_prob12,both,274,1,1,1,412
team36_prob12,both,275,1,1,1,412
team36_prob12,both,276,1,1,1,412
team36_prob12,both,277,1,1,1,412
team36_prob12,both,278,1,1,1,412
team36_prob12,both,279,1,1,1,412
team36_prob12,both,280,1,1,1,412
team36_prob12,both,281,1,1,1,412
team36_prob12,both,282,1,1,1,412
team36_prob12,both,283,1,1,1,412
team36_prob12,both,284,1,1,1,412
team36_prob12,both,285,1,1,1,412
team36_prob12,both,286,1,1,1,412
team36_prob12,both,287,1,1,1,412
team36_prob12,both,288,1,1,1,412
team36_prob12,both,289,1,1,1,412
team36_prob12,both,290,1,1,1,412
team36_prob12,both,291,1,1,1,412
team36_prob12,both,292,1,1,1,412
team36_prob12,both,293,1,1,1,412
team36_prob12,both,294,1,1,1,412
team36_prob12,both,295,1,1,1,412
team36_prob12,both,296,1,1,1,412
team36_prob12,both,297,1,1,1,412
team36_prob12,both,298,1,1,1,412
team36_prob12,both,299,1,1,1,412
team36_prob12,both,300,1,1,1,412
team36_prob16,baseline,1,1,2,2,332|338
team36_prob16,baseline,2,1,2,2,332|338
team36_prob16,baseline,3,1,2,2,332|338
team36_prob16,baseline,4,1,2,2,332|338
team36_prob16,baseline,5,1,2,2,332|338
team36_prob16,baseline,6,1,2,2,332|338
team36_prob16,baseline,7,1,2,2,332|338
team36_prob16,baseline,8,1,2,2,332|338
team36_prob16,baseline,9,1,2,2,332|338
team36_prob16,baseline,10,1,2,2,332|338
team36_prob16,baseline,11,1,2,2,332|338
team36_prob16,baseline,12,1,2,2,332|338
team36_prob16,baseline,13,1,2,2,332|338
team36_prob16,baseline,14,1,2,2,332|338
team36_prob16,baseline,15,1,2,2,332|338
team36_prob16,baseline,16,1,2,2,332|338
team36_prob16,baseline,17,1,2,2,332|338
team36_prob16,baseline,18,1,2,2,332|338
team36_prob16,baseline,19,1,2,2,332|338
team36_prob16,baseline,20,1,2,2,332|338
team36_prob16,baseline,21,1,2,2,332|338
team36_prob16,baseline,22,1,2,2,332|338
team36_prob16,baseline,23,1,2,2,332|338
team36_prob16,baseline,24,1,2,2,332|338
team36_prob16,baseline,25,1,2,2,332|338
team36_prob16,baseline,26,1,2,2,332|338
team36_prob16,baseline,27,1,2,2,332|338
team36_prob16,baseline,28,1,2,2,332|338
team36_prob16,baseline,29,1,2,2,332|338
team36_prob16,baseline,30,1,2,2,332|338
team36_prob16,baseline,31,1,2,2,332|338
team36_prob16,baseline,32,1,2,2,332|338
team36_prob16,baseline,33,1,2,2,332|338
team36_prob16,baseline,34,1,2,2,332|338
team36_prob16,baseline,35,1,2,2,332|338
team36_prob16,baseline,36,1,2,2,332|338
team36_prob16,baseline,37,1,2,2,332|338
team36_prob16,baseline,38,1,2,2,332|338
team36_prob16,baseline,39,1,2,2,332|338
team36_prob16,baseline,40,1,2,2,332|338
team36_prob16,baseline,41,1,2,2,332|338
team36_prob16,baseline,42,1,2,2,332|338
team36_prob16,baseline,43,1,2,2,332|338
team36_prob16,baseline,44,1,2,2,332|338
team36_prob16,baseline,45,1,2,2,332|338
team36_prob16,baseline,46,1,2,2,332|338
team36_prob16,baseline,47,1,2,2,332|338
team36_prob16,baseline,48,1,2,2,332|338
team36_prob16,baseline,49,1,2,2,332|338
team36_prob16,baseline,50,1,2,2,332|338
team36_prob16,baseline,51,1,2,2,332|338
team36_prob16,baseline,52,1,2,2,332|338
team36_prob16,baseline,53,1,2,2,332|338
team36_prob16,baseline,54,1,2,2,332|338
team36_prob16,baseline,55,1,2,2,332|338
team36_prob16,baseline,56,1,2,2,332|338
team36_prob16,baseline,57,1,2,2,332|338
team36_prob16,baseline,58,1,2,2,332|338
team36_prob16,baseline,59,1,2,2,332|338
team36_prob16,baseline,60,1,2,2,332|338
team36_prob16,baseline,61,1,2,2,332|338
team36_prob16,baseline,62,1,2,2,332|338
team36_prob16,baseline,63,1,2,2,332|338
team36_prob16,baseline,64,1,2,2,332|338
team36_prob16,baseline,65,1,2,2,332|338
team36_prob16,baseline,66,1,2,2,332|338
team36_prob16,baseline,67,1,2,2,332|338
team36_prob16,baseline,68,1,2,2,332|338
team36_prob16,baseline,69,1,2,2,332|338
team36_prob16,baseline,70,1,2,2,332|338
team36_prob16,baseline,71,1,2,2,332|338
team36_prob16,baseline,72,1,2,2,332|338
team36_prob16,baseline,73,1,2,2,332|338
team36_prob16,baseline,74,1,2,2,332|338
team36_prob16,baseline,75,1,2,2,332|338
team36_prob16,baseline,76,1,2,2,332|338
team36_prob16,baseline,77,1,2,2,332|338
team36_prob16,baseline,78,1,2,2,332|338
team36_prob16,baseline,79,1,2,2,332|338
team36_prob16,baseline,80,1,2,2,332|338
team36_prob16,baseline,81,1,2,2,332|338
team36_prob16,baseline,82,1,2,2,332|338
team36_prob16,baseline,83,1,2,2,332|338
team36_prob16,baseline,84,1,2,2,332|338
team36_prob16,baseline,85,1,2,2,332|338
team36_prob16,baseline,86,1,2,2,332|338
team36_prob16,baseline,87,1,2,2,332|338
team36_prob16,baseline,88,1,2,2,332|338
team36_prob16,baseline,89,1,2,2,332|338
team36_prob16,baseline,90,1,2,2,332|338
team36_prob16,baseline,91,1,2,2,332|338
team36_prob16,baseline,92,1,2,2,332|338
team36_prob16,baseline,93,1,2,2,332|338
team36_prob16,baseline,94,1,2,2,332|338
team36_prob16,baseline,95,1,2,2,332|338
team36_prob16,baseline,96,1,2,2,332|338
team36_prob16,baseline,97,1,2,2,332|338
team36_prob16,baseline,98,1,2,2,332|338
team36_prob16,baseline,99,1,2,2,332|338
team36_prob16,baseline,100,1,2,2,332|338
team36_prob16,baseline,101,1,2,2,332|338
team36_prob16,baseline,102,1,2,2,332|338
team36_prob16,baseline,103,1,2,2,332|338
team36_prob16,baseline,104,1,2,2,332|338
team36_prob16,baseline,105,1,2,2,332|338
team36_prob16,baseline,106,1,2,2,332|338
team36_prob16,baseline,107,1,2,2,332|338
team36_prob16,baseline,108,1,2,2,332|338
team36_prob16,baseline,109,1,2,2,332|338
team36_prob16,baseline,110,1,2,2,332|338
team36_prob16,baseline,111,1,2,2,332|338
team36_prob16,baseline,112,1,2,2,332|338
team36_prob16,baseline,113,1,2,2,332|338
team36_prob16,baseline,114,1,2,2,332|338
team36_prob16,baseline,115,1,2,2,332|338
team36_prob16,baseline,116,1,2,2,332|338
team36_prob16,baseline,117,1,2,2,332|338
team36_prob16,baseline,118,1,2,2,332|338
team36_prob16,baseline,119,1,2,2,332|338
team36_prob16,baseline,120,1,2,2,332|338
team36_prob16,baseline,121,1,2,2,332|338
team36_prob16,baseline,122,1,2,2,332|338
team36_prob16,baseline,123,1,2,2,332|338
team36_prob16,baseline,124,1,2,2,332|338
team36_prob16,baseline,125,1,2,2,332|338
team36_prob16,baseline,126,1,2,2,332|338
team36_prob16,baseline,127,1,2,2,332|338
team36_prob16,baseline,128,1,2,2,332|338
team36_prob16,baseline,129,1,2,2,332|338
team36_prob16,baseline,130,1,2,2,332|338
team36_prob16,baseline,131,1,2,2,332|338
team36_prob16,baseline,132,1,2,2,332|338
team36_prob16,baseline,133,1,2,2,332|338
team36_prob16,baseline,134,1,2,2,332|338
team36_prob16,baseline,135,1,2,2,332|338
team36_prob16,baseline,136,1,2,2,332|338
team36_prob16,baseline,137,1,2,2,332|338
team36_prob16,baseline,138,1,2,2,332|338
team36_prob16,baseline,139,1,2,2,332|338
team36_prob16,baseline,140,1,2,2,332|338
team36_prob16,baseline,141,1,2,2,332|338
team36_prob16,baseline,142,1,2,2,332|338
team36_prob16,baseline,143,1,2,2,332|338
team36_prob16,baseline,144,1,2,2,332|338
team36_prob16,baseline,145,1,2,2,332|338
team36_prob16,baseline,146,1,2,2,332|338
team36_prob16,baseline,147,1,2,2,332|338
team36_prob16,baseline,148,1,2,2,332|338
team36_prob16,baseline,149,1,2,2,332|338
team36_prob16,baseline,150,1,2,2,332|338
team36_prob16,baseline,151,1,2,2,332|338
team36_prob16,baseline,152,1,2,2,332|338
team36_prob16,baseline,153,1,2,2,332|338
team36_prob16,baseline,154,1,2,2,332|338
team36_prob16,baseline,155,1,2,2,332|338
team36_prob16,baseline,156,1,2,2,332|338
team36_prob16,baseline,157,1,2,2,332|338
team36_prob16,baseline,158,1,2,2,332|338
team36_prob16,baseline,159,1,2,2,332|338
team36_prob16,baseline,160,1,2,2,332|338
team36_prob16,baseline,161,1,2,2,332|338
team36_prob16,baseline,162,1,2,2,332|338
team36_prob16,baseline,163,1,2,2,332|338
team36_prob16,baseline,164,1,2,2,332|338
team36_prob16,baseline,165,1,2,2,332|338
team36_prob16,baseline,166,1,2,2,332|338
team36_prob16,baseline,167,1,2,2,332|338
team36_prob16,baseline,168,1,2,2,332|338
team36_prob16,baseline,169,1,2,2,332|338
team36_prob16,baseline,170,1,2,2,332|338
team36_prob16,baseline,171,1,2,2,332|338
team36_prob16,baseline,172,1,2,2,332|338
team36_prob16,baseline,173,1,2,2,332|338
team36_prob16,baseline,174,1,2,2,332|338
team36_prob16,baseline,175,1,2,2,332|338
team36_prob16,baseline,176,1,2,2,332|338
team36_prob16,baseline,177,1,2,2,332|338
team36_prob16,baseline,178,1,2,2,332|338
team36_prob16,baseline,179,1,2,2,332|338
team36_prob16,baseline,180,1,2,2,332|338
team36_prob16,baseline,181,1,2,2,332|338
team36_prob16,baseline,182,1,2,2,332|338
team36_prob16,baseline,183,1,2,2,332|338
team36_prob16,baseline,184,1,2,2,332|338
team36_prob16,baseline,185,1,2,2,332|338
team36_prob16,baseline,186,1,2,2,332|338
team36_prob16,baseline,187,1,2,2,332|338
team36_prob16,baseline,188,1,2,2,332|338
team36_prob16,baseline,189,1,2,2,332|338
team36_prob16,baseline,190,1,2,2,332|338
team36_prob16,baseline,191,1,2,2,332|338
team36_prob16,baseline,192,1,2,2,332|338
team36_prob16,baseline,193,1,2,2,332|338
team36_prob16,baseline,194,1,2,2,332|338
team36_prob16,baseline,195,1,2,2,332|338
team36_prob16,baseline,196,1,2,2,332|338
team36_prob16,baseline,197,1,2,2,332|338
team36_prob16,baseline,198,1,2,2,332|338
team36_prob16,baseline,199,1,2,2,332|338
team36_prob16,baseline,200,1,2,2,332|338
team36_prob16,baseline,201,1,2,2,332|338
team36_prob16,baseline,202,1,2,2,332|338
team36_prob16,baseline,203,1,2,2,332|338
team36_prob16,baseline,204,1,2,2,332|338
team36_prob16,baseline,205,1,2,2,332|338
team36_prob16,baseline,206,1,2,2,332|338
team36_prob16,baseline,207,1,2,2,332|338
team36_prob16,baseline,208,1,2,2,332|338
team36_prob16,baseline,209,1,2,2,332|338
team36_prob16,baseline,210,1,2,2,332|338
team36_prob16,baseline,211,1,2,2,332|338
team36_prob16,baseline,212,1,2,2,332|338
team36_prob16,baseline,213,1,2,2,332|338
team36_prob16,baseline,214,1,2,2,332|338
team36_prob16,baseline,215,1,2,2,332|338
team36_prob16,baseline,216,1,2,2,332|338
team36_prob16,baseline,217,1,2,2,332|338
team36_prob16,baseline,218,1,2,2,332|338
team36_prob16,baseline,219,1,2,2,332|338
team36_prob16,baseline,220,1,2,2,332|338
team36_prob16,baseline,221,1,2,2,332|338
team36_prob16,baseline,222,1,2,2,332|338
team36_prob16,baseline,223,1,2,2,332|338
team36_prob16,baseline,224,1,2,2,332|338
team36_prob16,baseline,225,1,2,2,332|338
team36_prob16,baseline,226,1,2,2,332|338
team36_prob16,baseline,227,1,2,2,332|338
team36_prob16,baseline,228,1,2,2,332|338
team36_prob16,baseline,229,1,2,2,332|338
team36_prob16,baseline,230,1,2,2,332|338
team36_prob16,baseline,231,1,2,2,332|338
team36_prob16,baseline,232,1,2,2,332|338
team36_prob16,baseline,233,1,2,2,332|338
team36_prob16,baseline,234,1,2,2,332|338
team36_prob16,baseline,235,1,2,2,332|338
team36_prob16,baseline,236,1,2,2,332|338
team36_prob16,baseline,237,1,2,2,332|338
team36_prob16,baseline,238,1,2,2,332|338
team36_prob16,baseline,239,1,2,2,332|338
team36_prob16,baseline,240,1,2,2,332|338
team36_prob16,baseline,241,1,2,2,332|338
team36_prob16,baseline,242,1,2,2,332|338
team36_prob16,baseline,243,1,2,2,332|338
team36_prob16,baseline,244,1,2,2,332|338
team36_prob16,baseline,245,1,2,2,332|338
team36_prob16,baseline,246,1,2,2,332|338
team36_prob16,baseline,247,1,2,2,332|338
team36_prob16,baseline,248,1,2,2,332|338
team36_prob16,baseline,249,1,2,2,332|338
team36_prob16,baseline,250,1,2,2,332|338
team36_prob16,baseline,251,1,2,2,332|338
team36_prob16,baseline,252,1,2,2,332|338
team36_prob16,baseline,253,1,2,2,332|338
team36_prob16,baseline,254,1,2,2,332|338
team36_prob16,baseline,255,1,2,2,332|338
team36_prob16,baseline,256,1,2,2,332|338
team36_prob16,baseline,257,1,2,2,332|338
team36_prob16,baseline,258,1,2,2,332|338
team36_prob16,baseline,259,1,2,2,332|338
team36_prob16,baseline,260,1,2,2,332|338
team36_prob16,baseline,261,1,2,2,332|338
team36_prob16,baseline,262,1,2,2,332|338
team36_prob16,baseline,263,1,2,2,332|338
team36_prob16,baseline,264,1,2,2,332|338
team36_prob16,baseline,265,1,2,2,332|338
team36_prob16,baseline,266,1,2,2,332|338
team36_prob16,baseline,267,1,2,2,332|338
team36_prob16,baseline,268,1,2,2,332|338
team36_prob16,baseline,269,1,2,2,332|338
team36_prob16,baseline,270,1,2,2,332|338
team36_prob16,baseline,271,1,2,2,332|338
team36_prob16,baseline,272,1,2,2,332|338
team36_prob16,baseline,273,1,2,2,332|338
team36_prob16,baseline,274,1,2,2,332|338
team36_prob16,baseline,275,1,2,2,332|338
team36_prob16,baseline,276,1,2,2,332|338
team36_prob16,baseline,277,1,2,2,332|338
team36_prob16,baseline,278,1,2,2,332|338
team36_prob16,baseline,279,1,2,2,332|338
team36_prob16,baseline,280,1,2,2,332|338
team36_prob16,baseline,281,1,2,2,332|338
team36_prob16,baseline,282,1,2,2,332|338
team36_prob16,baseline,283,1,2,2,332|338
team36_prob16,baseline,284,1,2,2,332|338
team36_prob16,baseline,285,1,2,2,332|338
team36_prob16,baseline,286,1,2,2,332|338
team36_prob16,baseline,287,1,2,2,332|338
team36_prob16,baseline,288,1,2,2,332|338
team36_prob16,baseline,289,1,2,2,332|338
team36_prob16,baseline,290,1,2,2,332|338
team36_prob16,baseline,291,1,2,2,332|338
team36_prob16,baseline,292,1,2,2,332|338
team36_prob16,baseline,293,1,2,2,332|338
team36_prob16,baseline,294,1,2,2,332|338
team36_prob16,baseline,295,1,2,2,332|338
team36_prob16,baseline,296,1,2,2,332|338
team36_prob16,baseline,297,1,2,2,332|338
